389919,0,0,0,0
389920,0,0,0,0
389921,0,0,0,0
389922,0,0,0,0
389923,0,0,0,0
389924,0,0,0,0
389925,0,0,0,0
389926,0,0,0,0
389927,0,0,0,0
389928,0,0,0,0
389929,0,0,0,0
389930,0,0,0,0
389931,0,0,0,0
389932,0,0,0,0
389933,0,0,0,0
389934,0,0,0,0
389935,0,0,0,0
389936,0,0,0,0
389937,0,0,0,0
389938,0,0,0,0
389939,0,0,0,0
389940,0,0,0,0
389941,0,0,0,0
389942,0,0,0,0
389943,0,0,0,0
389944,0,0,0,0
389945,0,0,0,0
389946,0,0,0,0
389947,0,0,0,0
389948,0,0,0,0
389949,0,0,0,0
389950,0,0,0,0
389951,0,0,0,0
389952,0,0,0,0
389953,0,0,0,0
389954,0,0,0,0
389955,0,0,0,0
389956,0,0,0,0
389957,0,0,0,0
389958,0,0,0,0
389959,0,0,0,0
389960,0,0,0,0
389961,0,0,0,0
389962,0,0,0,0
389963,0,0,0,0
389964,0,0,0,0
389965,0,0,0,0
389966,0,0,0,0
389967,0,0,0,0
389968,0,0,0,0
389969,0,0,0,0
389970,0,0,0,0
389971,0,0,0,0
389972,0,0,0,0
389973,0,0,0,0
389974,0,0,0,0
389975,0,0,0,0
389976,0,0,0,0
389977,0,0,0,0
389978,0,0,0,0
389979,0,0,0,0
389980,0,0,0,0
389981,0,0,0,0
389982,0,0,0,0
389983,0,0,0,0
389984,0,0,0,0
389985,0,0,0,0
389986,0,0,0,0
389987,0,0,0,0
389988,0,0,0,0
389989,0,0,0,0
389990,0,0,0,0
389991,0,0,0,0
389992,0,0,0,0
389993,0,0,0,0
389994,0,0,0,0
389995,0,0,0,0
389996,0,0,0,0
389997,0,0,0,0
389998,0,0,0,0
389999,0,0,0,0
390000,0,0,0,0
390001,0,0,0,0
390002,0,0,0,0
390003,0,0,0,0
390004,0,0,0,0
390005,0,0,0,0
390006,0,0,0,0
390007,0,0,0,0
390008,0,0,0,0
390009,0,0,0,0
390010,0,0,0,0
390011,0,0,0,0
390012,0,0,0,0
390013,0,0,0,0
390014,0,0,0,0
390015,0,0,0,0
390016,0,0,0,0
390017,0,0,0,0
390018,0,0,0,0
390019,0,0,0,0
390020,0,0,0,0
390021,0,0,0,0
390022,0,0,0,0
390023,0,0,0,0
390024,0,0,0,0
390025,0,0,0,0
390026,0,0,0,0
390027,0,0,0,0
390028,0,0,0,0
390029,0,0,0,0
390030,0,0,0,0
390031,0,0,0,0
390032,0,0,0,0
390033,0,0,0,0
390034,0,0,0,0
390035,0,0,0,0
390036,0,0,0,0
390037,0,0,0,0
390038,0,0,0,0
390039,0,0,0,0
390040,0,0,0,0
390041,0,0,0,0
390042,0,0,0,0
390043,0,0,0,0
390044,0,0,0,0
390045,0,0,0,0
390046,0,0,0,0
390047,0,0,0,0
390048,0,0,0,0
390049,0,0,0,0
390050,0,0,0,0
390051,0,0,0,0
390052,0,0,0,0
390053,0,0,0,0
390054,0,0,0,0
390055,0,0,0,0
390056,0,0,0,0
390057,0,0,0,0
390058,0,0,0,0
390059,0,0,0,0
390060,0,0,0,0
390061,0,0,0,0
390062,0,0,0,0
390063,0,0,0,0
390064,0,0,0,0
390065,0,0,0,0
390066,0,0,0,0
390067,0,0,0,0
390068,0,0,0,0
390069,0,0,0,0
390070,0,0,0,0
390071,0,0,0,0
390072,0,0,0,0
390073,0,0,0,0
390074,0,0,0,0
390075,0,0,0,0
390076,0,0,0,0
390077,0,0,0,0
390078,0,0,0,0
390079,0,0,0,0
390080,0,0,0,0
390081,0,0,0,0
390082,0,0,0,0
390083,0,0,0,0
390084,0,0,0,0
390085,0,0,0,0
390086,0,0,0,0
390087,0,0,0,0
390088,0,0,0,0
390089,0,0,0,0
390090,0,0,0,0
390091,0,0,0,0
390092,0,0,0,0
390093,0,0,0,0
390094,0,0,0,0
390095,0,0,0,0
390096,0,0,0,0
390097,0,0,0,0
390098,0,0,0,0
390099,0,0,0,0
390100,0,0,0,0
390101,0,0,0,0
390102,0,0,0,0
390103,0,0,0,0
390104,0,0,0,0
390105,0,0,0,0
390106,0,0,0,0
390107,0,0,0,0
390108,0,0,0,0
390109,0,0,0,0
390110,0,0,0,0
390111,0,0,0,0
390112,0,0,0,0
390113,0,0,0,0
390114,0,0,0,0
390115,0,0,0,0
390116,0,0,0,0
390117,0,0,0,0
390118,0,0,0,0
390119,0,0,0,0
390120,0,0,0,0
390121,0,0,0,0
390122,0,0,0,0
390123,0,0,0,0
390124,0,0,0,0
390125,0,0,0,0
390126,0,0,0,0
390127,0,0,0,0
390128,0,0,0,0
390129,0,0,0,0
390130,0,0,0,0
390131,0,0,0,0
390132,0,0,0,0
390133,0,0,0,0
390134,0,0,0,0
390135,0,0,0,0
390136,0,0,0,0
390137,0,0,0,0
390138,0,0,0,0
390139,0,0,0,0
390140,0,0,0,0
390141,0,0,0,0
390142,0,0,0,0
390143,0,0,0,0
390144,0,0,0,0
390145,0,0,0,0
390146,0,0,0,0
390147,0,0,0,0
390148,0,0,0,0
390149,0,0,0,0
390150,0,0,0,0
390151,0,0,0,0
390152,0,0,0,0
390153,0,0,0,0
390154,0,0,0,0
390155,0,0,0,0
390156,0,0,0,0
390157,0,0,0,0
390158,0,0,0,0
390159,0,0,0,0
390160,0,0,0,0
390161,0,0,0,0
390162,0,0,0,0
390163,0,0,0,0
390164,0,0,0,0
390165,0,0,0,0
390166,0,0,0,0
390167,0,0,0,0
390168,0,0,0,0
390169,0,0,0,0
390170,0,0,0,0
390171,0,0,0,0
390172,0,0,0,0
390173,0,0,0,0
390174,0,0,0,0
390175,0,0,0,0
390176,0,0,0,0
390177,0,0,0,0
390178,0,0,0,0
390179,0,0,0,0
390180,0,0,0,0
390181,0,0,0,0
390182,0,0,0,0
390183,0,0,0,0
390184,0,0,0,0
390185,0,0,0,0
390186,0,0,0,0
390187,0,0,0,0
390188,0,0,0,0
390189,0,0,0,0
390190,0,0,0,0
390191,0,0,0,0
390192,0,0,0,0
390193,0,0,0,0
390194,0,0,0,0
390195,0,0,0,0
390196,0,0,0,0
390197,0,0,0,0
390198,0,0,0,0
390199,0,0,0,0
390200,0,0,0,0
390201,0,0,0,0
390202,0,0,0,0
390203,0,0,0,0
390204,0,0,0,0
390205,0,0,0,0
390206,0,0,0,0
390207,0,0,0,0
390208,0,0,0,0
390209,0,0,0,0
390210,0,0,0,0
390211,0,0,0,0
390212,0,0,0,0
390213,0,0,0,0
390214,0,0,0,0
390215,0,0,0,0
390216,0,0,0,0
390217,0,0,0,0
390218,0,0,0,0
390219,0,0,0,0
390220,0,0,0,0
390221,0,0,0,0
390222,0,0,0,0
390223,0,0,0,0
390224,0,0,0,0
390225,0,0,0,0
390226,0,0,0,0
390227,0,0,0,0
390228,0,0,0,0
390229,0,0,0,0
390230,0,0,0,0
390231,0,0,0,0
390232,0,0,0,0
390233,0,0,0,0
390234,0,0,0,0
390235,0,0,0,0
390236,0,0,0,0
390237,0,0,0,0
390238,0,0,0,0
390239,0,0,0,0
390240,0,0,0,0
390241,0,0,0,0
390242,0,0,0,0
390243,0,0,0,0
390244,0,0,0,0
390245,0,0,0,0
390246,0,0,0,0
390247,0,0,0,0
390248,0,0,0,0
390249,0,0,0,0
390250,0,0,0,0
390251,0,0,0,0
390252,0,0,0,0
390253,0,0,0,0
390254,0,0,0,0
390255,0,0,0,0
390256,0,0,0,0
390257,0,0,0,0
390258,0,0,0,0
390259,0,0,0,0
390260,0,0,0,0
390261,0,0,0,0
390262,0,0,0,0
390263,0,0,0,0
390264,0,0,0,0
390265,0,0,0,0
390266,0,0,0,0
390267,0,0,0,0
390268,0,0,0,0
390269,0,0,0,0
390270,0,0,0,0
390271,0,0,0,0
390272,0,0,0,0
390273,0,0,0,0
390274,0,0,0,0
390275,0,0,0,0
390276,0,0,0,0
390277,0,0,0,0
390278,0,0,0,0
390279,0,0,0,0
390280,0,0,0,0
390281,0,0,0,0
390282,0,0,0,0
390283,0,0,0,0
390284,0,0,0,0
390285,0,0,0,0
390286,0,0,0,0
390287,0,0,0,0
390288,0,0,0,0
390289,0,0,0,0
390290,0,0,0,0
390291,0,0,0,0
390292,0,0,0,0
390293,0,0,0,0
390294,0,0,0,0
390295,0,0,0,0
390296,0,0,0,0
390297,0,0,0,0
390298,0,0,0,0
390299,0,0,0,0
390300,0,0,0,0
390301,0,0,0,0
390302,0,0,0,0
390303,0,0,0,0
390304,0,0,0,0
390305,0,0,0,0
390306,0,0,0,0
390307,0,0,0,0
390308,0,0,0,0
390309,0,0,0,0
390310,0,0,0,0
390311,0,0,0,0
390312,0,0,0,0
390313,0,0,0,0
390314,0,0,0,0
390315,0,0,0,0
390316,0,0,0,0
390317,0,0,0,0
390318,0,0,0,0
390319,0,0,0,0
390320,0,0,0,0
390321,0,0,0,0
390322,0,0,0,0
390323,0,0,0,0
390324,0,0,0,0
390325,0,0,0,0
390326,0,0,0,0
390327,0,0,0,0
390328,0,0,0,0
390329,0,0,0,0
390330,0,0,0,0
390331,0,0,0,0
390332,0,0,0,0
390333,0,0,0,0
390334,0,0,0,0
390335,0,0,0,0
390336,0,0,0,0
390337,0,0,0,0
390338,0,0,0,0
390339,0,0,0,0
390340,0,0,0,0
390341,0,0,0,0
390342,0,0,0,0
390343,0,0,0,0
390344,0,0,0,0
390345,0,0,0,0
390346,0,0,0,0
390347,0,0,0,0
390348,0,0,0,0
390349,0,0,0,0
390350,0,0,0,0
390351,0,0,0,0
390352,0,0,0,0
390353,0,0,0,0
390354,0,0,0,0
390355,0,0,0,0
390356,0,0,0,0
390357,0,0,0,0
390358,0,0,0,0
390359,0,0,0,0
390360,0,0,0,0
390361,0,0,0,0
390362,0,0,0,0
390363,0,0,0,0
390364,0,0,0,0
390365,0,0,0,0
390366,0,0,0,0
390367,0,0,0,0
390368,0,0,0,0
390369,0,0,0,0
390370,0,0,0,0
390371,0,0,0,0
390372,0,0,0,0
390373,0,0,0,0
390374,0,0,0,0
390375,0,0,0,0
390376,0,0,0,0
390377,0,0,0,0
390378,0,0,0,0
390379,0,0,0,0
390380,0,0,0,0
390381,0,0,0,0
390382,0,0,0,0
390383,0,0,0,0
390384,0,0,0,0
390385,0,0,0,0
390386,0,0,0,0
390387,0,0,0,0
390388,0,0,0,0
390389,0,0,0,0
390390,0,0,0,0
390391,0,0,0,0
390392,0,0,0,0
390393,0,0,0,0
390394,0,0,0,0
390395,0,0,0,0
390396,0,0,0,0
390397,0,0,0,0
390398,0,0,0,0
390399,0,0,0,0
390400,0,0,0,0
390401,0,0,0,0
390402,0,0,0,0
390403,0,0,0,0
390404,0,0,0,0
390405,0,0,0,0
390406,0,0,0,0
390407,0,0,0,0
390408,0,0,0,0
390409,0,0,0,0
390410,0,0,0,0
390411,0,0,0,0
390412,0,0,0,0
390413,0,0,0,0
390414,0,0,0,0
390415,0,0,0,0
390416,0,0,0,0
390417,0,0,0,0
390418,0,0,0,0
390419,0,0,0,0
390420,0,0,0,0
390421,0,0,0,0
390422,0,0,0,0
390423,0,0,0,0
390424,0,0,0,0
390425,0,0,0,0
390426,0,0,0,0
390427,0,0,0,0
390428,0,0,0,0
390429,0,0,0,0
390430,0,0,0,0
390431,0,0,0,0
390432,0,0,0,0
390433,0,0,0,0
390434,0,0,0,0
390435,0,0,0,0
390436,0,0,0,0
390437,0,0,0,0
390438,0,0,0,0
390439,0,0,0,0
390440,0,0,0,0
390441,0,0,0,0
390442,0,0,0,0
390443,0,0,0,0
390444,0,0,0,0
390445,0,0,0,0
390446,0,0,0,0
390447,0,0,0,0
390448,0,0,0,0
390449,0,0,0,0
390450,0,0,0,0
390451,0,0,0,0
390452,0,0,0,0
390453,0,0,0,0
390454,0,0,0,0
390455,0,0,0,0
390456,0,0,0,0
390457,0,0,0,0
390458,0,0,0,0
390459,0,0,0,0
390460,0,0,0,0
390461,0,0,0,0
390462,0,0,0,0
390463,0,0,0,0
390464,0,0,0,0
390465,0,0,0,0
390466,0,0,0,0
390467,0,0,0,0
390468,0,0,0,0
390469,0,0,0,0
390470,0,0,0,0
390471,0,0,0,0
390472,0,0,0,0
390473,0,0,0,0
390474,0,0,0,0
390475,0,0,0,0
390476,0,0,0,0
390477,0,0,0,0
390478,0,0,0,0
390479,0,0,0,0
390480,0,0,0,0
390481,0,0,0,0
390482,0,0,0,0
390483,0,0,0,0
390484,0,0,0,0
390485,0,0,0,0
390486,0,0,0,0
390487,0,0,0,0
390488,0,0,0,0
390489,0,0,0,0
390490,0,0,0,0
390491,0,0,0,0
390492,0,0,0,0
390493,0,0,0,0
390494,0,0,0,0
390495,0,0,0,0
390496,0,0,0,0
390497,0,0,0,0
390498,0,0,0,0
390499,0,0,0,0
390500,0,0,0,0
390501,0,0,0,0
390502,0,0,0,0
390503,0,0,0,0
390504,0,0,0,0
390505,0,0,0,0
390506,0,0,0,0
390507,0,0,0,0
390508,0,0,0,0
390509,0,0,0,0
390510,0,0,0,0
390511,0,0,0,0
390512,0,0,0,0
390513,0,0,0,0
390514,0,0,0,0
390515,0,0,0,0
390516,0,0,0,0
390517,0,0,0,0
390518,0,0,0,0
390519,0,0,0,0
390520,0,0,0,0
390521,0,0,0,0
390522,0,0,0,0
390523,0,0,0,0
390524,0,0,0,0
390525,0,0,0,0
390526,0,0,0,0
390527,0,0,0,0
390528,0,0,0,0
390529,0,0,0,0
390530,0,0,0,0
390531,0,0,0,0
390532,0,0,0,0
390533,0,0,0,0
390534,0,0,0,0
390535,0,0,0,0
390536,0,0,0,0
390537,0,0,0,0
390538,0,0,0,0
390539,0,0,0,0
390540,0,0,0,0
390541,0,0,0,0
390542,0,0,0,0
390543,0,0,0,0
390544,0,0,0,0
390545,0,0,0,0
390546,0,0,0,0
390547,0,0,0,0
390548,0,0,0,0
390549,0,0,0,0
390550,0,0,0,0
390551,0,0,0,0
390552,0,0,0,0
390553,0,0,0,0
390554,0,0,0,0
390555,0,0,0,0
390556,0,0,0,0
390557,0,0,0,0
390558,0,0,0,0
390559,0,0,0,0
390560,0,0,0,0
390561,0,0,0,0
390562,0,0,0,0
390563,0,0,0,0
390564,0,0,0,0
390565,0,0,0,0
390566,0,0,0,0
390567,0,0,0,0
390568,0,0,0,0
390569,0,0,0,0
390570,0,0,0,0
390571,0,0,0,0
390572,0,0,0,0
390573,0,0,0,0
390574,0,0,0,0
390575,0,0,0,0
390576,0,0,0,0
390577,0,0,0,0
390578,0,0,0,0
390579,0,0,0,0
390580,0,0,0,0
390581,0,0,0,0
390582,0,0,0,0
390583,0,0,0,0
390584,0,0,0,0
390585,0,0,0,0
390586,0,0,0,0
390587,0,0,0,0
390588,0,0,0,0
390589,0,0,0,0
390590,0,0,0,0
390591,0,0,0,0
390592,0,0,0,0
390593,0,0,0,0
390594,0,0,0,0
390595,0,0,0,0
390596,0,0,0,0
390597,0,0,0,0
390598,0,0,0,0
390599,0,0,0,0
390600,0,0,0,0
390601,0,0,0,0
390602,0,0,0,0
390603,0,0,0,0
390604,0,0,0,0
390605,0,0,0,0
390606,0,0,0,0
390607,0,0,0,0
390608,0,0,0,0
390609,0,0,0,0
390610,0,0,0,0
390611,0,0,0,0
390612,0,0,0,0
390613,0,0,0,0
390614,0,0,0,0
390615,0,0,0,0
390616,0,0,0,0
390617,0,0,0,0
390618,0,0,0,0
390619,0,0,0,0
390620,0,0,0,0
390621,0,0,0,0
390622,0,0,0,0
390623,0,0,0,0
390624,0,0,0,0
390625,0,0,0,0
390626,0,0,0,0
390627,0,0,0,0
390628,0,0,0,0
390629,0,0,0,0
390630,0,0,0,0
390631,0,0,0,0
390632,0,0,0,0
390633,0,0,0,0
390634,0,0,0,0
390635,0,0,0,0
390636,0,0,0,0
390637,0,0,0,0
390638,0,0,0,0
390639,0,0,0,0
390640,0,0,0,0
390641,0,0,0,0
390642,0,0,0,0
390643,0,0,0,0
390644,0,0,0,0
390645,0,0,0,0
390646,0,0,0,0
390647,0,0,0,0
390648,0,0,0,0
390649,0,0,0,0
390650,0,0,0,0
390651,0,0,0,0
390652,0,0,0,0
390653,0,0,0,0
390654,0,0,0,0
390655,0,0,0,0
390656,0,0,0,0
390657,0,0,0,0
390658,0,0,0,0
390659,0,0,0,0
390660,0,0,0,0
390661,0,0,0,0
390662,0,0,0,0
390663,0,0,0,0
390664,0,0,0,0
390665,0,0,0,0
390666,0,0,0,0
390667,0,0,0,0
390668,0,0,0,0
390669,0,0,0,0
390670,0,0,0,0
390671,0,0,0,0
390672,0,0,0,0
390673,0,0,0,0
390674,0,0,0,0
390675,0,0,0,0
390676,0,0,0,0
390677,0,0,0,0
390678,0,0,0,0
390679,0,0,0,0
390680,0,0,0,0
390681,0,0,0,0
390682,0,0,0,0
390683,0,0,0,0
390684,0,0,0,0
390685,0,0,0,0
390686,0,0,0,0
390687,0,0,0,0
390688,0,0,0,0
390689,0,0,0,0
390690,0,0,0,0
390691,0,0,0,0
390692,0,0,0,0
390693,0,0,0,0
390694,0,0,0,0
390695,0,0,0,0
390696,0,0,0,0
390697,0,0,0,0
390698,0,0,0,0
390699,0,0,0,0
390700,0,0,0,0
390701,0,0,0,0
390702,0,0,0,0
390703,0,0,0,0
390704,0,0,0,0
390705,0,0,0,0
390706,0,0,0,0
390707,0,0,0,0
390708,0,0,0,0
390709,0,0,0,0
390710,0,0,0,0
390711,0,0,0,0
390712,0,0,0,0
390713,0,0,0,0
390714,0,0,0,0
390715,0,0,0,0
390716,0,0,0,0
390717,0,0,0,0
390718,0,0,0,0
390719,0,0,0,0
390720,0,0,0,0
390721,0,0,0,0
390722,0,0,0,0
390723,0,0,0,0
390724,0,0,0,0
390725,0,0,0,0
390726,0,0,0,0
390727,0,0,0,0
390728,0,0,0,0
390729,0,0,0,0
390730,0,0,0,0
390731,0,0,0,0
390732,0,0,0,0
390733,0,0,0,0
390734,0,0,0,0
390735,0,0,0,0
390736,0,0,0,0
390737,0,0,0,0
390738,0,0,0,0
390739,0,0,0,0
390740,0,0,0,0
390741,0,0,0,0
390742,0,0,0,0
390743,0,0,0,0
390744,0,0,0,0
390745,0,0,0,0
390746,0,0,0,0
390747,0,0,0,0
390748,0,0,0,0
390749,0,0,0,0
390750,0,0,0,0
390751,0,0,0,0
390752,0,0,0,0
390753,0,0,0,0
390754,0,0,0,0
390755,0,0,0,0
390756,0,0,0,0
390757,0,0,0,0
390758,0,0,0,0
390759,0,0,0,0
390760,0,0,0,0
390761,0,0,0,0
390762,0,0,0,0
390763,0,0,0,0
390764,0,0,0,0
390765,0,0,0,0
390766,0,0,0,0
390767,0,0,0,0
390768,0,0,0,0
390769,0,0,0,0
390770,0,0,0,0
390771,0,0,0,0
390772,0,0,0,0
390773,0,0,0,0
390774,0,0,0,0
390775,0,0,0,0
390776,0,0,0,0
390777,0,0,0,0
390778,0,0,0,0
390779,0,0,0,0
390780,0,0,0,0
390781,0,0,0,0
390782,0,0,0,0
390783,0,0,0,0
390784,0,0,0,0
390785,0,0,0,0
390786,0,0,0,0
390787,0,0,0,0
390788,0,0,0,0
390789,0,0,0,0
390790,0,0,0,0
390791,0,0,0,0
390792,0,0,0,0
390793,0,0,0,0
390794,0,0,0,0
390795,0,0,0,0
390796,0,0,0,0
390797,0,0,0,0
390798,0,0,0,0
390799,0,0,0,0
390800,0,0,0,0
390801,0,0,0,0
390802,0,0,0,0
390803,0,0,0,0
390804,0,0,0,0
390805,0,0,0,0
390806,0,0,0,0
390807,0,0,0,0
390808,0,0,0,0
390809,0,0,0,0
390810,0,0,0,0
390811,0,0,0,0
390812,0,0,0,0
390813,0,0,0,0
390814,0,0,0,0
390815,0,0,0,0
390816,0,0,0,0
390817,0,0,0,0
390818,0,0,0,0
390819,0,0,0,0
390820,0,0,0,0
390821,0,0,0,0
390822,0,0,0,0
390823,0,0,0,0
390824,0,0,0,0
390825,0,0,0,0
390826,0,0,0,0
390827,0,0,0,0
390828,0,0,0,0
390829,0,0,0,0
390830,0,0,0,0
390831,0,0,0,0
390832,0,0,0,0
390833,0,0,0,0
390834,0,0,0,0
390835,0,0,0,0
390836,0,0,0,0
390837,0,0,0,0
390838,0,0,0,0
390839,0,0,0,0
390840,0,0,0,0
390841,0,0,0,0
390842,0,0,0,0
390843,0,0,0,0
390844,0,0,0,0
390845,0,0,0,0
390846,0,0,0,0
390847,0,0,0,0
390848,0,0,0,0
390849,0,0,0,0
390850,0,0,0,0
390851,0,0,0,0
390852,0,0,0,0
390853,0,0,0,0
390854,0,0,0,0
390855,0,0,0,0
390856,0,0,0,0
390857,0,0,0,0
390858,0,0,0,0
390859,0,0,0,0
390860,0,0,0,0
390861,0,0,0,0
390862,0,0,0,0
390863,0,0,0,0
390864,0,0,0,0
390865,0,0,0,0
390866,0,0,0,0
390867,0,0,0,0
390868,0,0,0,0
390869,0,0,0,0
390870,0,0,0,0
390871,0,0,0,0
390872,0,0,0,0
390873,0,0,0,0
390874,0,0,0,0
390875,0,0,0,0
390876,0,0,0,0
390877,0,0,0,0
390878,0,0,0,0
390879,0,0,0,0
390880,0,0,0,0
390881,0,0,0,0
390882,0,0,0,0
390883,0,0,0,0
390884,0,0,0,0
390885,0,0,0,0
390886,0,0,0,0
390887,0,0,0,0
390888,0,0,0,0
390889,0,0,0,0
390890,0,0,0,0
390891,0,0,0,0
390892,0,0,0,0
390893,0,0,0,0
390894,0,0,0,0
390895,0,0,0,0
390896,0,0,0,0
390897,0,0,0,0
390898,0,0,0,0
390899,0,0,0,0
390900,0,0,0,0
390901,0,0,0,0
390902,0,0,0,0
390903,0,0,0,0
390904,0,0,0,0
390905,0,0,0,0
390906,0,0,0,0
390907,0,0,0,0
390908,0,0,0,0
390909,0,0,0,0
390910,0,0,0,0
390911,0,0,0,0
390912,0,0,0,0
390913,0,0,0,0
390914,0,0,0,0
390915,0,0,0,0
390916,0,0,0,0
390917,0,0,0,0
390918,0,0,0,0
390919,0,0,0,0
390920,0,0,0,0
390921,0,0,0,0
390922,0,0,0,0
390923,0,0,0,0
390924,0,0,0,0
390925,0,0,0,0
390926,0,0,0,0
390927,0,0,0,0
390928,0,0,0,0
390929,0,0,0,0
390930,0,0,0,0
390931,0,0,0,0
390932,0,0,0,0
390933,0,0,0,0
390934,0,0,0,0
390935,0,0,0,0
390936,0,0,0,0
390937,0,0,0,0
390938,0,0,0,0
390939,0,0,0,0
390940,0,0,0,0
390941,0,0,0,0
390942,0,0,0,0
390943,0,0,0,0
390944,0,0,0,0
390945,0,0,0,0
390946,0,0,0,0
390947,0,0,0,0
390948,0,0,0,0
390949,0,0,0,0
390950,0,0,0,0
390951,0,0,0,0
390952,0,0,0,0
390953,0,0,0,0
390954,0,0,0,0
390955,0,0,0,0
390956,0,0,0,0
390957,0,0,0,0
390958,0,0,0,0
390959,0,0,0,0
390960,0,0,0,0
390961,0,0,0,0
390962,0,0,0,0
390963,0,0,0,0
390964,0,0,0,0
390965,0,0,0,0
390966,0,0,0,0
390967,0,0,0,0
390968,0,0,0,0
390969,0,0,0,0
390970,0,0,0,0
390971,0,0,0,0
390972,0,0,0,0
390973,0,0,0,0
390974,0,0,0,0
390975,0,0,0,0
390976,0,0,0,0
390977,0,0,0,0
390978,0,0,0,0
390979,0,0,0,0
390980,0,0,0,0
390981,0,0,0,0
390982,0,0,0,0
390983,0,0,0,0
390984,0,0,0,0
390985,0,0,0,0
390986,0,0,0,0
390987,0,0,0,0
390988,0,0,0,0
390989,0,0,0,0
390990,0,0,0,0
390991,0,0,0,0
390992,0,0,0,0
390993,0,0,0,0
390994,0,0,0,0
390995,0,0,0,0
390996,0,0,0,0
390997,0,0,0,0
390998,0,0,0,0
390999,0,0,0,0
391000,0,0,0,0
391001,0,0,0,0
391002,0,0,0,0
391003,0,0,0,0
391004,0,0,0,0
391005,0,0,0,0
391006,0,0,0,0
391007,0,0,0,0
391008,0,0,0,0
391009,0,0,0,0
391010,0,0,0,0
391011,0,0,0,0
391012,0,0,0,0
391013,0,0,0,0
391014,0,0,0,0
391015,0,0,0,0
391016,0,0,0,0
391017,0,0,0,0
391018,0,0,0,0
391019,0,0,0,0
391020,0,0,0,0
391021,0,0,0,0
391022,0,0,0,0
391023,0,0,0,0
391024,0,0,0,0
391025,0,0,0,0
391026,0,0,0,0
391027,0,0,0,0
391028,0,0,0,0
391029,0,0,0,0
391030,0,0,0,0
391031,0,0,0,0
391032,0,0,0,0
391033,0,0,0,0
391034,0,0,0,0
391035,0,0,0,0
391036,0,0,0,0
391037,0,0,0,0
391038,0,0,0,0
391039,0,0,0,0
391040,0,0,0,0
391041,0,0,0,0
391042,0,0,0,0
391043,0,0,0,0
391044,0,0,0,0
391045,0,0,0,0
391046,0,0,0,0
391047,0,0,0,0
391048,0,0,0,0
391049,0,0,0,0
391050,0,0,0,0
391051,0,0,0,0
391052,0,0,0,0
391053,0,0,0,0
391054,0,0,0,0
391055,0,0,0,0
391056,0,0,0,0
391057,0,0,0,0
391058,0,0,0,0
391059,0,0,0,0
391060,0,0,0,0
391061,0,0,0,0
391062,0,0,0,0
391063,0,0,0,0
391064,0,0,0,0
391065,0,0,0,0
391066,0,0,0,0
391067,0,0,0,0
391068,0,0,0,0
391069,0,0,0,0
391070,0,0,0,0
391071,0,0,0,0
391072,0,0,0,0
391073,0,0,0,0
391074,0,0,0,0
391075,0,0,0,0
391076,0,0,0,0
391077,0,0,0,0
391078,0,0,0,0
391079,0,0,0,0
391080,0,0,0,0
391081,0,0,0,0
391082,0,0,0,0
391083,0,0,0,0
391084,0,0,0,0
391085,0,0,0,0
391086,0,0,0,0
391087,0,0,0,0
391088,0,0,0,0
391089,0,0,0,0
391090,0,0,0,0
391091,0,0,0,0
391092,0,0,0,0
391093,0,0,0,0
391094,0,0,0,0
391095,0,0,0,0
391096,0,0,0,0
391097,0,0,0,0
391098,0,0,0,0
391099,0,0,0,0
391100,0,0,0,0
391101,0,0,0,0
391102,0,0,0,0
391103,0,0,0,0
391104,0,0,0,0
391105,0,0,0,0
391106,0,0,0,0
391107,0,0,0,0
391108,0,0,0,0
391109,0,0,0,0
391110,0,0,0,0
391111,0,0,0,0
391112,0,0,0,0
391113,0,0,0,0
391114,0,0,0,0
391115,0,0,0,0
391116,0,0,0,0
391117,0,0,0,0
391118,0,0,0,0
391119,0,0,0,0
391120,0,0,0,0
391121,0,0,0,0
391122,0,0,0,0
391123,0,0,0,0
391124,0,0,0,0
391125,0,0,0,0
391126,0,0,0,0
391127,0,0,0,0
391128,0,0,0,0
391129,0,0,0,0
391130,0,0,0,0
391131,0,0,0,0
391132,0,0,0,0
391133,0,0,0,0
391134,0,0,0,0
391135,0,0,0,0
391136,0,0,0,0
391137,0,0,0,0
391138,0,0,0,0
391139,0,0,0,0
391140,0,0,0,0
391141,0,0,0,0
391142,0,0,0,0
391143,0,0,0,0
391144,0,0,0,0
391145,0,0,0,0
391146,0,0,0,0
391147,0,0,0,0
391148,0,0,0,0
391149,0,0,0,0
391150,0,0,0,0
391151,0,0,0,0
391152,0,0,0,0
391153,0,0,0,0
391154,0,0,0,0
391155,0,0,0,0
391156,0,0,0,0
391157,0,0,0,0
391158,0,0,0,0
391159,0,0,0,0
391160,0,0,0,0
391161,0,0,0,0
391162,0,0,0,0
391163,0,0,0,0
391164,0,0,0,0
391165,0,0,0,0
391166,0,0,0,0
391167,0,0,0,0
391168,0,0,0,0
391169,0,0,0,0
391170,0,0,0,0
391171,0,0,0,0
391172,0,0,0,0
391173,0,0,0,0
391174,0,0,0,0
391175,0,0,0,0
391176,0,0,0,0
391177,0,0,0,0
391178,0,0,0,0
391179,0,0,0,0
391180,0,0,0,0
391181,0,0,0,0
391182,0,0,0,0
391183,0,0,0,0
391184,0,0,0,0
391185,0,0,0,0
391186,0,0,0,0
391187,0,0,0,0
391188,0,0,0,0
391189,0,0,0,0
391190,0,0,0,0
